timestamp,latitude,longitude,datetime,timedelta,spacedelta,stopping,journey_id,stationary_id
1582450432,45.5431518554688,9.22162058528805,2020-02-23T09:33:52Z,1,0,TRUE,6474631057378352801,
1582450893,45.55029296875,9.2384310612116,2020-02-23T09:41:33Z,461,1534.05978347331,FALSE,6474631057378352801,
1582450894,45.55029296875,9.2384310612116,2020-02-23T09:41:34Z,1,0,TRUE,6474631057378352801,
1582450900,45.5502014160156,9.23757520466407,2020-02-23T09:41:40Z,6,67.6027415905118,FALSE,6474631057378352801,
1582450904,45.5502014160156,9.23757520466407,2020-02-23T09:41:44Z,4,1.61538478522301e-10,TRUE,6474631057378352801,
1582452044,45.6722106933594,9.22621072398667,2020-02-23T10:00:44Z,1140,13589.509408148,FALSE,6474631057378352801,
1582542903,45.4833068847656,9.23432319763566,2020-02-24T11:15:03Z,1,1.00150285549028e-10,TRUE,11855536799628534281,
1582542952,45.4825439453125,9.23426667734044,2020-02-24T11:15:52Z,49,84.9090790928674,FALSE,11855536799628534281,
1582542961,45.4821472167969,9.23429941598496,2020-02-24T11:16:01Z,9,44.1671142601075,FALSE,11855536799628534281,
1582542963,45.4821166992188,9.23429989413177,2020-02-24T11:16:03Z,2,3.39196624365597,FALSE,11855536799628534281,
1582542969,45.4816284179688,9.23427902226713,2020-02-24T11:16:09Z,6,54.2926901223515,FALSE,11855536799628534281,
1582542974,45.4816284179688,9.23427902226713,2020-02-24T11:16:14Z,5,2.85182996403855e-11,TRUE,11855536799628534281,
1582542988,45.4811706542969,9.23421263551059,2020-02-24T11:16:28Z,14,51.1404702967961,FALSE,11855536799628534281,
1582543009,45.4804992675781,9.23433775804394,2020-02-24T11:16:49Z,21,75.2572382300448,FALSE,11855536799628534281,
1582543037,45.4796142578125,9.23405130912568,2020-02-24T11:17:17Z,28,100.878531230308,FALSE,11855536799628534281,
1582543056,45.4783325195313,9.23427009628802,2020-02-24T11:17:36Z,19,143.477268876283,FALSE,11855536799628534281,
1582543057,45.4783325195313,9.23427009628802,2020-02-24T11:17:37Z,1,2.10505274398358e-11,TRUE,11855536799628534281,
1582543078,45.4769287109375,9.23405302716912,2020-02-24T11:17:58Z,21,156.941287990069,FALSE,11855536799628534281,
1582543079,45.4769287109375,9.23405302716912,2020-02-24T11:17:59Z,1,0,TRUE,11855536799628534281,
1582543087,45.4765319824219,9.23427708001498,2020-02-24T11:18:07Z,8,47.4456025083013,FALSE,11855536799628534281,
1582543089,45.4765319824219,9.23427708001498,2020-02-24T11:18:09Z,2,0,TRUE,11855536799628534281,
1582543100,45.4759521484375,9.23438571135223,2020-02-24T11:18:20Z,11,65.0007440466758,FALSE,11855536799628534281,
1582543114,45.4753723144531,9.23441626866691,2020-02-24T11:18:34Z,14,64.4876499260547,FALSE,11855536799628534281,
1582543125,45.4746398925781,9.23427553523861,2020-02-24T11:18:45Z,11,82.1425834835843,FALSE,11855536799628534281,
1582543134,45.4737854003906,9.23445455081226,2020-02-24T11:18:54Z,9,95.9952155034059,FALSE,11855536799628534281,
1582543136,45.4738464355469,9.23443902032909,2020-02-24T11:18:56Z,2,6.89135478163594,FALSE,11855536799628534281,
1582543149,45.4732666015625,9.23463309702692,2020-02-24T11:19:09Z,13,66.2061073248029,FALSE,11855536799628534281,
1582543310,45.4727783203125,9.23463803478794,2020-02-24T11:21:50Z,161,54.2694504643532,FALSE,11855536799628534281,
1582543344,45.4722900390625,9.23445444738794,2020-02-24T11:22:24Z,34,56.134774965882,FALSE,11855536799628534281,
1582543354,45.4718322753906,9.23434577321412,2020-02-24T11:22:34Z,10,51.5811462444348,FALSE,11855536799628534281,
1582543355,45.4718322753906,9.23434577321412,2020-02-24T11:22:35Z,1,0,TRUE,11855536799628534281,
1582543372,45.4718627929688,9.23298015731135,2020-02-24T11:22:52Z,17,106.840923680973,FALSE,11855536799628534281,
